age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
28,2,1,1,0,1,0,1,0,3,263,1,6,1,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
29,2,1,6,0,0,0,1,0,3,216,1,3,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
39,1,0,1,0,1,0,1,0,3,328,2,6,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
70,5,0,0,0,1,0,1,0,3,331,1,3,2,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
40,2,1,3,0,1,0,1,0,3,356,1,2,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
40,2,1,3,0,1,0,1,0,3,234,1,3,3,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
28,2,1,1,0,1,0,1,0,3,457,2,999,1,1,-1.8,93.876,-40.0,0.6829999999999999,5008.7,0
60,6,0,5,0,1,0,1,0,3,336,3,3,5,2,-1.8,93.876,-40.0,0.6829999999999999,5008.7,1
29,2,0,6,0,1,1,1,0,4,567,3,13,2,1,-1.8,93.876,-40.0,0.684,5008.7,1
52,6,0,6,0,0,0,1,0,4,404,2,9,1,2,-1.8,93.876,-40.0,0.684,5008.7,1
52,6,0,6,0,0,0,1,0,4,698,5,999,1,1,-1.8,93.876,-40.0,0.684,5008.7,0
30,2,1,1,0,1,0,1,0,4,532,5,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,1
47,4,2,4,0,0,1,0,0,4,7,1,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,0
32,2,0,6,0,0,0,0,0,4,389,4,999,1,1,-1.8,93.876,-40.0,0.684,5008.7,0
41,2,0,6,0,1,0,0,0,4,338,3,999,1,1,-1.8,93.876,-40.0,0.684,5008.7,0
68,5,0,0,0,1,1,1,0,4,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,1
33,4,0,4,0,1,0,1,0,4,700,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7,1
76,5,0,0,0,1,0,1,0,4,1205,2,6,2,2,-1.8,93.876,-40.0,0.684,5008.7,1
65,2,0,6,0,1,0,1,0,4,407,3,999,1,1,-1.8,93.876,-40.0,0.684,5008.7,1
77,5,0,5,0,1,1,1,0,4,318,3,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,0
33,4,0,4,0,1,1,1,0,4,62,2,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,0
52,6,0,6,0,1,0,1,0,4,787,3,3,3,2,-1.8,93.876,-40.0,0.684,5008.7,1
33,2,1,6,0,1,0,1,0,4,396,5,999,0,0,-1.8,93.876,-40.0,0.684,5008.7,1
71,2,0,0,0,1,1,1,0,4,466,4,3,2,2,-1.8,93.876,-40.0,0.684,5008.7,1
29,11,1,6,0,1,0,1,0,0,556,1,999,1,1,-1.8,93.876,-40.0,0.685,5008.7,1
63,5,0,4,0,1,0,1,0,0,492,1,999,0,0,-1.8,93.876,-40.0,0.685,5008.7,0
33,2,0,6,0,1,0,1,0,0,740,1,3,2,2,-1.8,93.876,-40.0,0.685,5008.7,1
33,2,0,6,0,1,1,1,0,0,312,2,999,0,0,-1.8,93.876,-40.0,0.685,5008.7,0
54,2,0,4,0,0,0,0,0,0,564,5,999,0,0,-1.8,93.876,-40.0,0.685,5008.7,0
60,3,0,0,0,1,0,1,0,0,272,2,6,2,2,-1.8,93.876,-40.0,0.685,5008.7,1
33,2,0,6,0,0,0,1,0,0,157,2,15,3,1,-1.8,93.876,-40.0,0.685,5008.7,0
63,5,0,4,0,1,1,1,0,0,444,2,14,1,2,-1.8,93.876,-40.0,0.685,5008.7,1
33,4,0,6,0,1,0,1,0,0,508,1,999,0,0,-1.8,93.876,-40.0,0.685,5008.7,1
74,5,2,6,0,1,0,1,0,1,387,1,999,0,0,-1.8,93.876,-40.0,0.688,5008.7,1
47,1,2,6,0,1,1,1,0,1,336,1,15,3,1,-1.8,93.876,-40.0,0.688,5008.7,1
50,7,0,1,0,0,0,0,0,1,353,3,999,0,0,-1.8,93.876,-40.0,0.688,5008.7,1
29,2,0,1,0,0,0,0,0,2,30,1,999,0,0,-1.8,93.876,-40.0,0.69,5008.7,0
48,8,2,6,0,0,0,1,0,2,661,3,999,0,0,-1.8,93.876,-40.0,0.69,5008.7,1
28,11,1,1,0,0,1,1,0,2,472,1,3,5,2,-1.8,93.876,-40.0,0.69,5008.7,1
68,5,0,4,0,2,2,1,0,3,237,7,999,2,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0
68,5,0,4,0,0,1,1,0,3,420,1,999,1,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7,1
45,9,0,6,0,1,0,1,0,3,254,1,999,1,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0
45,6,0,3,0,1,0,1,0,3,165,1,999,3,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0
46,2,0,6,0,0,0,1,0,3,154,1,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,1
31,2,0,4,0,1,1,1,0,3,291,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,1
58,6,0,6,0,1,0,1,0,3,342,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,1
31,7,1,1,0,0,0,1,0,3,339,2,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0
34,2,0,1,0,1,0,1,0,3,321,4,999,3,1,-1.8,93.876,-40.0,0.6920000000000001,5008.7,0
46,2,0,6,0,0,0,0,0,3,351,3,999,0,0,-1.8,93.876,-40.0,0.6920000000000001,5008.7,1
28,11,1,6,0,2,2,1,0,4,226,3,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
31,1,1,3,0,1,0,1,0,4,214,4,999,0,0,-1.8,93.876,-40.0,0.695,5008.7,1
31,1,1,3,0,2,2,1,0,4,429,1,999,3,1,-1.8,93.876,-40.0,0.695,5008.7,0
61,3,0,2,0,1,1,1,0,4,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,1
41,6,0,5,0,1,0,1,0,4,588,1,18,2,1,-1.8,93.876,-40.0,0.695,5008.7,1
34,2,0,6,0,0,0,1,0,4,145,1,999,2,1,-1.8,93.876,-40.0,0.695,5008.7,0
34,2,0,6,0,1,0,1,0,4,407,3,8,3,1,-1.8,93.876,-40.0,0.695,5008.7,1
29,1,1,1,0,1,0,1,0,4,122,1,999,2,1,-1.8,93.876,-40.0,0.695,5008.7,0
45,8,0,1,0,0,0,1,0,4,374,1,999,1,1,-1.8,93.876,-40.0,0.695,5008.7,1
28,11,1,6,0,2,2,1,0,4,1027,2,999,0,0,-1.8,93.876,-40.0,0.695,5008.7,1
24,7,1,1,0,0,1,1,0,0,375,2,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
80,5,0,0,0,0,0,1,0,0,382,1,3,3,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
51,6,0,6,0,1,0,1,0,0,131,2,999,4,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
36,4,2,4,0,1,0,1,0,0,341,7,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
79,5,0,3,0,1,1,1,0,0,260,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
24,7,1,1,0,1,0,1,0,0,699,1,13,2,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
76,5,2,0,0,1,0,1,0,0,168,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
45,4,1,6,0,0,0,1,0,1,146,2,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
20,11,1,5,0,0,0,1,0,1,530,2,3,5,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
20,11,1,5,0,0,0,1,0,1,202,2,12,1,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
36,2,0,6,0,0,0,1,0,1,641,4,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
36,2,0,6,0,1,0,1,0,1,196,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
77,5,2,0,0,0,0,1,0,1,393,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
22,11,1,1,0,1,0,1,0,1,272,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
46,3,0,4,0,1,0,1,0,2,410,1,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
69,5,0,1,0,0,0,1,0,2,289,1,10,1,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
92,5,2,5,1,0,0,1,0,2,405,3,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
64,0,0,5,0,1,0,0,0,2,671,3,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
31,4,2,6,0,0,0,1,0,2,175,3,7,3,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
84,5,0,3,0,1,0,1,0,2,267,1,999,1,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,0
28,2,1,6,0,0,0,1,0,2,135,2,3,2,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
28,2,0,1,0,0,1,1,0,2,530,2,999,0,0,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
70,5,2,1,0,1,0,0,0,2,283,2,4,2,2,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
29,1,1,1,0,1,0,0,0,3,93,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
60,5,0,1,0,0,0,1,0,3,181,3,6,1,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
49,4,0,6,0,0,0,1,0,3,188,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
49,4,0,6,0,1,0,1,0,3,820,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
36,2,0,6,0,1,1,1,0,3,1178,1,6,2,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
37,11,2,6,0,1,0,1,0,3,489,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
40,3,2,3,0,1,0,0,0,3,57,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
43,3,1,1,0,0,1,0,0,3,137,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
43,4,0,4,0,0,0,1,0,3,460,1,999,1,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
34,4,0,4,0,1,0,0,0,3,24,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
54,2,2,3,0,1,0,0,0,3,74,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
79,5,0,1,0,1,0,1,0,3,196,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
38,2,1,3,0,0,0,1,0,3,275,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
37,11,2,6,0,1,1,1,0,3,417,2,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
61,2,0,5,0,0,0,1,0,3,173,3,9,2,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
22,11,1,1,1,1,1,0,0,3,214,2,1,1,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
35,7,0,1,0,1,0,0,0,4,43,1,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
33,2,0,6,0,1,0,1,0,4,101,2,999,3,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
23,7,0,1,0,0,0,0,0,4,35,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
32,1,1,6,0,0,1,1,0,4,473,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
25,4,1,1,0,1,0,1,0,4,581,3,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
74,5,0,4,0,0,0,1,0,4,309,4,999,3,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
29,4,0,4,0,0,0,1,0,4,538,2,999,2,1,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
30,2,1,6,0,2,2,1,0,4,466,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
26,7,0,0,0,0,0,0,0,4,29,1,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
72,5,1,6,0,1,1,1,0,4,589,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
33,2,0,6,0,1,0,1,0,4,663,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
72,5,1,6,0,0,0,1,0,4,114,3,999,0,0,-1.8,93.876,-40.0,0.6990000000000001,5008.7,0
30,2,0,6,0,0,1,1,0,0,85,2,9,2,2,-1.8,93.876,-40.0,0.701,5008.7,0
49,4,0,4,0,1,0,1,0,0,113,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,0
31,9,1,1,0,1,1,0,0,0,664,1,2,1,2,-1.8,93.876,-40.0,0.701,5008.7,0
56,7,0,3,0,0,0,1,0,0,540,1,999,1,1,-1.8,93.876,-40.0,0.701,5008.7,1
29,4,1,1,0,0,0,1,0,0,158,1,13,3,1,-1.8,93.876,-40.0,0.701,5008.7,0
27,11,1,3,0,1,1,1,0,0,775,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,1
47,2,1,6,0,1,1,1,0,0,178,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,0
31,9,1,1,0,0,0,1,0,0,392,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,1
31,9,1,1,0,0,0,1,0,0,140,5,6,2,2,-1.8,93.876,-40.0,0.701,5008.7,0
49,4,1,6,0,0,0,0,0,0,8,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,0
42,6,1,1,0,1,0,0,0,0,113,1,999,0,0,-1.8,93.876,-40.0,0.701,5008.7,0
47,2,1,6,0,1,0,1,1,1,119,1,999,4,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
37,2,1,6,0,1,1,1,1,1,209,3,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
29,2,0,6,0,1,0,1,1,1,201,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
29,3,1,3,0,0,0,0,1,1,1563,1,6,2,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
25,1,1,5,0,1,0,1,1,1,318,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
25,1,1,5,0,1,0,1,1,1,516,1,13,2,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
76,0,0,0,0,1,0,1,1,1,326,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
25,1,1,5,0,1,0,1,1,1,154,2,3,3,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
25,1,1,5,0,1,0,1,1,1,383,2,999,2,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
39,2,0,1,0,1,0,1,1,1,165,2,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
28,1,0,1,0,1,1,0,1,1,12,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
29,2,0,6,0,0,1,1,1,1,347,3,5,1,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
23,4,1,4,1,1,1,1,1,1,421,1,4,3,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
59,5,2,4,0,0,0,0,1,1,8,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
30,4,1,4,0,0,0,0,1,1,8,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
76,0,0,0,0,0,0,1,1,1,296,5,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
51,4,0,6,0,1,0,1,1,1,303,1,10,1,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
39,4,0,6,0,0,1,1,1,1,434,2,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
20,4,1,4,0,1,0,0,1,1,52,1,999,1,1,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
40,3,0,2,0,1,0,0,1,1,5,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
52,2,2,6,0,1,0,0,1,1,36,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
34,3,0,3,0,0,0,0,1,1,7,1,999,0,0,-1.7,94.055,-39.8,0.7020000000000001,4991.6,0
22,2,1,6,0,0,0,1,1,2,407,1,3,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
48,2,2,1,0,0,0,1,1,2,657,1,6,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
29,4,1,4,0,1,0,1,1,2,226,2,6,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
29,2,1,6,0,1,0,1,1,2,147,1,999,2,1,-1.7,94.055,-39.8,0.7040000000000001,4991.6,0
34,2,0,1,0,1,0,1,1,2,238,1,6,2,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
34,2,0,1,0,1,0,1,1,2,161,1,5,1,2,-1.7,94.055,-39.8,0.7040000000000001,4991.6,0
32,7,1,4,0,1,1,1,1,2,310,1,999,0,0,-1.7,94.055,-39.8,0.7040000000000001,4991.6,1
31,1,0,1,0,0,1,0,1,4,35,1,999,0,0,-1.7,94.055,-39.8,0.7070000000000001,4991.6,0
52,8,0,6,0,1,0,0,1,4,32,1,999,0,0,-1.7,94.055,-39.8,0.7070000000000001,4991.6,0
38,3,0,2,0,0,1,1,1,4,148,2,3,2,2,-1.7,94.055,-39.8,0.7070000000000001,4991.6,0
38,3,0,2,0,0,0,1,1,4,346,2,5,3,2,-1.7,94.055,-39.8,0.7070000000000001,4991.6,0
38,3,0,2,0,1,0,1,1,4,106,1,999,2,1,-1.7,94.055,-39.8,0.7070000000000001,4991.6,0
29,1,1,1,0,0,1,0,1,0,6,1,999,0,0,-1.7,94.055,-39.8,0.711,4991.6,0
28,2,0,1,0,0,1,0,1,0,13,1,999,0,0,-1.7,94.055,-39.8,0.711,4991.6,0
47,2,2,1,0,1,0,0,1,0,302,1,999,0,0,-1.7,94.055,-39.8,0.711,4991.6,1
48,2,0,1,0,1,0,0,1,0,54,1,999,0,0,-1.7,94.055,-39.8,0.711,4991.6,0
32,3,1,3,0,1,0,0,1,1,29,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
35,4,1,4,0,0,0,0,1,1,149,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
35,4,1,4,0,1,0,1,1,1,187,1,6,2,2,-1.7,94.055,-39.8,0.713,4991.6,1
47,3,0,3,0,2,2,1,1,1,380,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,1
47,3,0,3,0,0,0,1,1,1,544,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
21,11,1,1,0,1,0,0,1,1,30,1,14,2,2,-1.7,94.055,-39.8,0.713,4991.6,0
29,7,1,6,0,1,0,0,1,1,198,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
26,10,1,1,0,0,0,0,1,1,49,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
37,7,0,1,0,1,0,0,1,1,29,1,999,0,0,-1.7,94.055,-39.8,0.713,4991.6,0
34,4,0,1,0,1,0,1,1,2,190,1,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,1
29,2,1,6,0,1,0,1,1,2,200,1,6,3,2,-1.7,94.055,-39.8,0.715,4991.6,1
34,2,0,6,0,0,0,1,1,2,150,1,3,2,2,-1.7,94.055,-39.8,0.715,4991.6,1
33,2,1,6,0,0,0,1,1,2,206,1,3,1,2,-1.7,94.055,-39.8,0.715,4991.6,1
44,4,0,6,0,1,0,0,1,2,712,1,6,3,1,-1.7,94.055,-39.8,0.715,4991.6,1
38,4,1,1,0,0,0,0,1,2,118,1,999,0,0,-1.7,94.055,-39.8,0.715,4991.6,0
29,2,1,6,0,1,0,0,1,2,294,2,3,1,2,-1.7,94.055,-39.8,0.715,4991.6,0
44,4,0,6,0,0,0,1,1,2,874,2,999,1,1,-1.7,94.055,-39.8,0.715,4991.6,1
28,1,0,1,0,0,1,1,1,2,479,2,6,2,2,-1.7,94.055,-39.8,0.715,4991.6,1
27,3,1,6,0,0,0,1,1,2,722,2,999,0,0,-1.7,94.055,-39.8,0.715,4991.6,0
29,2,1,6,0,0,0,1,1,2,192,2,3,4,2,-1.7,94.055,-39.8,0.715,4991.6,1
27,2,0,1,0,1,0,0,1,2,46,1,999,0,0,-1.7,94.055,-39.8,0.715,4991.6,0
28,2,1,6,0,0,0,0,1,4,138,1,999,0,0,-1.7,94.055,-39.8,0.7190000000000001,4991.6,0
37,2,0,6,0,1,0,1,1,4,135,1,999,2,1,-1.7,94.055,-39.8,0.7190000000000001,4991.6,0
37,2,0,6,0,2,2,1,1,4,602,1,10,1,2,-1.7,94.055,-39.8,0.7190000000000001,4991.6,1
35,2,1,6,0,0,1,1,1,0,141,2,4,3,2,-1.7,94.055,-39.8,0.72,4991.6,0
50,6,0,6,0,0,0,0,1,0,278,5,6,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
36,6,2,6,0,1,0,1,1,0,422,1,3,4,2,-1.7,94.055,-39.8,0.72,4991.6,1
23,11,1,1,0,1,0,0,1,0,434,1,9,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
39,4,0,6,0,1,0,1,1,0,187,1,3,5,2,-1.7,94.055,-39.8,0.72,4991.6,1
89,5,2,0,0,0,0,1,1,0,245,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
30,8,0,6,0,1,0,1,1,0,661,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
21,11,1,1,0,1,0,1,1,0,270,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
39,6,0,6,0,0,0,1,1,0,168,1,999,1,1,-1.7,94.055,-39.8,0.72,4991.6,0
30,8,0,6,0,0,0,1,1,0,212,4,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
36,8,1,6,0,0,1,1,1,0,458,1,4,4,2,-1.7,94.055,-39.8,0.72,4991.6,1
39,4,0,6,0,1,0,1,1,0,713,2,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
59,7,0,0,0,1,0,1,1,0,614,1,6,2,2,-1.7,94.055,-39.8,0.72,4991.6,1
35,4,1,6,0,0,0,1,1,0,516,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
35,2,1,6,0,1,0,1,1,0,293,1,14,1,2,-1.7,94.055,-39.8,0.72,4991.6,1
22,11,1,1,0,0,1,1,1,0,563,1,12,2,1,-1.7,94.055,-39.8,0.72,4991.6,1
28,1,1,6,0,0,0,0,1,0,215,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
37,2,0,6,0,1,0,0,1,0,30,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
44,1,1,1,0,0,0,0,1,0,20,1,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
33,1,0,1,0,0,0,1,1,0,472,1,999,1,1,-1.7,94.055,-39.8,0.72,4991.6,0
27,2,0,6,0,1,0,1,1,0,262,3,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,0
29,8,1,6,0,1,0,1,1,0,167,2,999,1,1,-1.7,94.055,-39.8,0.72,4991.6,1
25,11,1,1,0,0,0,1,1,0,485,2,999,0,0,-1.7,94.055,-39.8,0.72,4991.6,1
27,11,1,6,0,0,1,1,1,0,237,2,3,4,2,-1.7,94.055,-39.8,0.72,4991.6,0
31,4,0,4,0,1,0,1,1,1,619,2,3,1,2,-1.7,94.055,-39.8,0.723,4991.6,1
29,2,0,1,0,1,0,1,1,1,379,2,13,1,2,-1.7,94.055,-39.8,0.723,4991.6,1
56,6,0,2,0,1,0,1,1,1,910,1,7,2,2,-1.7,94.055,-39.8,0.723,4991.6,1
60,0,0,0,0,1,0,1,1,1,700,3,999,1,1,-1.7,94.055,-39.8,0.723,4991.6,1
29,2,0,1,0,2,2,1,1,1,238,6,3,3,2,-1.7,94.055,-39.8,0.723,4991.6,0
31,4,0,4,0,1,0,1,1,1,243,5,9,2,2,-1.7,94.055,-39.8,0.723,4991.6,1
31,4,0,4,0,1,0,1,1,1,250,4,3,2,2,-1.7,94.055,-39.8,0.723,4991.6,0
37,7,0,6,0,1,0,0,1,1,126,3,2,2,2,-1.7,94.055,-39.8,0.723,4991.6,0
35,6,2,6,0,1,1,1,1,1,270,2,12,2,2,-1.7,94.055,-39.8,0.723,4991.6,0
31,4,0,4,0,1,0,0,1,1,208,1,999,0,0,-1.7,94.055,-39.8,0.723,4991.6,1
29,2,0,1,0,1,0,1,1,2,292,1,999,1,1,-1.7,94.055,-39.8,0.727,4991.6,1
39,10,1,6,0,1,0,0,1,2,58,1,999,0,0,-1.7,94.055,-39.8,0.727,4991.6,0
33,3,0,3,0,1,0,0,1,2,15,1,999,2,1,-1.7,94.055,-39.8,0.727,4991.6,0
29,2,0,1,0,1,0,1,1,2,605,3,999,0,0,-1.7,94.055,-39.8,0.727,4991.6,1
24,11,1,1,0,0,0,1,1,2,288,6,6,1,2,-1.7,94.055,-39.8,0.727,4991.6,1
28,6,1,6,0,1,0,1,1,3,339,3,6,2,2,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
36,1,0,1,0,0,0,1,1,3,101,3,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
28,6,1,6,0,1,0,1,1,3,383,1,22,1,2,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
29,4,2,4,0,1,1,0,1,3,247,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
43,3,0,4,0,1,1,1,1,3,1720,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
38,3,1,1,0,1,1,0,1,3,21,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
24,11,1,1,0,1,1,1,1,3,344,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
24,11,1,1,0,1,0,1,1,3,530,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,0
28,6,1,6,0,1,0,1,1,3,169,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
78,5,2,5,0,0,0,1,1,3,282,4,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
24,11,1,1,0,0,1,1,1,3,176,2,12,2,1,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
78,5,2,5,0,0,0,1,1,3,544,1,999,0,0,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
65,9,0,5,0,1,0,1,1,3,301,2,4,2,2,-1.7,94.055,-39.8,0.7290000000000001,4991.6,1
26,2,1,6,0,0,1,1,1,4,91,2,6,1,2,-1.7,94.055,-39.8,0.732,4991.6,0
33,2,0,6,0,0,0,0,1,4,80,1,999,0,0,-1.7,94.055,-39.8,0.732,4991.6,0
70,3,0,0,0,0,1,1,1,4,252,1,3,1,2,-1.7,94.055,-39.8,0.732,4991.6,1
62,5,2,1,0,1,0,1,1,4,201,4,999,0,0,-1.7,94.055,-39.8,0.732,4991.6,0
41,10,0,6,0,1,0,0,1,4,23,1,999,0,0,-1.7,94.055,-39.8,0.732,4991.6,0
30,2,0,1,0,1,0,1,1,4,215,1,12,1,2,-1.7,94.055,-39.8,0.732,4991.6,1
34,2,1,6,0,1,0,0,1,0,100,1,999,0,0,-1.7,94.055,-39.8,0.733,4991.6,0
